identifier,canonical_smiles,molecular_weight,alogp,topological_polar_surface_area,rotatable_bond_count,hydrogen_bond_acceptors_lipinski,hydrogen_bond_donors_lipinski,lipinski_rule_of_five_violations,qed_drug_likeliness,np_classifier_superclass,parent_family,pains_alert,DsbA_affinity,Irp3_affinity,row_idx,UMAP1,UMAP2,consensus_score,heavy_atom_count,DsbA_LE,Irp3_LE,consensus_LE
CNP0068852.0,CC1=NN(CN(CN2N=C(C)C=C2C)CN2N=C(C)C=C2C)C(C)=C1,341.46,2.7,56.7,6,7,0,0,0.69,Nicotinic acid alkaloids,Alkaloids,False,-5.144,-7.782,163830,4.167645,5.9454503,-6.463,25,0.20576,0.31128,0.25851999999999997
CNP0330454.1,CO[C@H]1[C@@H](OC(=O)C=C(C)C)[C@@]2(C)C3=CC(=O)[C@@H](C4=C[C@@H](O)O[C@H]4O)[C@]3(C)[C@@H](O)[C@@H](O)[C@@H]2[C@@]2(C)C(=O)C=CC(C)(C)[C@H]12,586.68,1.76,159.82,4,10,4,1,0.22,Triterpenoids,Terpenoids,False,-6.944,-7.007,165866,0.82578677,7.316577,-6.9755,42,0.16533333333333333,0.16683333333333333,0.16608333333333333
CNP0479057.0,CCSC1=CC(OC)=C(CC(C)N)C=C1OC,255.38,2.71,44.48,6,4,1,0,0.79,Tyrosine alkaloids,Alkaloids,False,-4.526,-5.902,171654,3.2989633,7.8086634,-5.214,17,0.26623529411764707,0.3471764705882353,0.30670588235294116
CNP0322242.0,C=C1C(C)(C)C2(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)C2(Cl)Cl,411.8,6.07,0.0,0,0,0,1,0.33,Monoterpenoids,Terpenoids,False,-4.09,-6.327,173224,-0.55017716,5.2220755,-5.2085,18,0.22722222222222221,0.3515,0.28936111111111107
CNP0159351.2,N[C@H]1CCCN([P@@](N)(=O)NS(=O)(=O)O)C1=O,272.22,-1.6,155.82,3,5,4,0,0.36,Lysine alkaloids,Alkaloids,False,-4.665,-5.643,179287,2.1623592,4.9263034,-5.154,16,0.2915625,0.3526875,0.322125
CNP0441979.0,O=C1N=C(O)N=C2N=NN=C12,151.08,-0.34,99.1,0,5,1,0,0.51,Pseudoalkaloids,Alkaloids,False,-4.769,-5.035,187958,4.5046916,4.0105147,-4.902,11,0.43354545454545457,0.45772727272727276,0.44563636363636366
CNP0486200.0,CC1(C)CC(C)(C)CC(C)(N)C1,169.31,2.94,26.02,0,1,1,0,0.59,Monoterpenoids,Terpenoids,False,-4.759,-6.293,201708,-0.2509216,4.9188986,-5.526,12,0.39658333333333334,0.5244166666666666,0.4605
CNP0201224.0,OC1CC2(O)COC3OCCC1C32,186.21,-0.51,58.92,0,4,2,0,0.53,Monoterpenoids,Terpenoids,False,-5.026,-5.67,202180,0.343353,5.4963856,-5.348,13,0.3866153846153846,0.43615384615384617,0.41138461538461535
CNP0328849.1,CC(C)[C@H]1[C@@H](O)C(=O)C2=C3NC(=O)C4=C3[C@@](C)(CC[C@@H]4O)CC[C@@]21C,345.44,1.84,86.63,1,4,3,0,0.68,Diterpenoids,Terpenoids,False,-6.529,-8.47,206311,0.4958272,6.211865,-7.4995,25,0.26116,0.33880000000000005,0.29998
CNP0220702.0,CC1=CC2=C(C=C1C)N(CC(O)C(O)C(O)C=O)C1=NC(=O)NC(=O)C1=N2,374.35,-1.52,158.4,5,9,4,0,0.31,Pseudoalkaloids,Alkaloids,False,-5.671,-7.686,215609,4.2125335,4.581499,-6.6785,27,0.21003703703703705,0.2846666666666667,0.24735185185185188
CNP0521905.0,CC1(C)C=CC2C(CCC3C2[N+]([O-])=C2C(C)(C)C4CC56CCCN5C(=O)C4(CC23O)N=C6O)O1,469.58,2.33,108.43,0,5,2,0,0.32,Pseudoalkaloids,Alkaloids,False,-7.192,-9.983,215781,0.17119473,7.268748,-8.5875,34,0.21152941176470588,0.29361764705882354,0.2525735294117647
CNP0453177.1,C[C@H]1CC[C@@H]2N(C1)C[C@H]1[C@H]3[C@@H]4C=C[C@@H]5CC[C@]6(C[C@H](O)[C@H]7C[C@@H](O)CC[C@@]57[C@@H]46)[C@@H]3C[C@H]3CCC[C@]2(O)[C@@H]31,507.76,4.62,63.93,0,4,3,1,0.42,Pseudoalkaloids,Alkaloids,False,-8.082,-9.989,251481,0.09262235,6.8923345,-9.0355,37,0.21843243243243246,0.269972972972973,0.24420270270270272
CNP0118609.1,CN1CN2CCCN3CCCC(=N1)[C@H]32,194.28,0.37,22.08,0,4,0,0,0.56,Lysine alkaloids,Alkaloids,False,-5.297,-5.752,263966,2.0741563,4.714256,-5.5245,14,0.37835714285714284,0.41085714285714287,0.3946071428571428
CNP0257369.0,CC=C(C)C=CC=CC1C2CC2C2C3OC3CCN12,257.38,2.93,15.77,3,2,0,0,0.57,Lysine alkaloids,Alkaloids,False,-5.819,-7.203,264966,1.0419722,5.394082,-6.511,19,0.30626315789473685,0.3791052631578948,0.3426842105263158
CNP0258607.1,CC(C)C1=NC=CC(C[C@@H]2[C@@H](CO)[C@H](O)C[C@H]2NCCC(C)(C)C)=N1,349.52,2.53,78.27,7,5,3,0,0.7,Nicotinic acid alkaloids,Alkaloids,False,-5.656,-7.315,266298,3.5017092,5.660967,-6.4855,25,0.22624,0.2926,0.25942
CNP0113834.1,CC#CCN1C=C2C[C@@H](C(=O)NCC3=CC=CS3)N[C@@H](CC(C)C)C3=C2C1=CC=C3,419.59,4.64,46.06,6,4,2,0,0.57,Tryptophan alkaloids,Alkaloids,False,-6.945,-9.147,104292,3.1518934,6.1260633,-8.046,30,0.2315,0.3049,0.2682
CNP0190805.1,C[C@H]1C[C@H]2O[C@]23[C@@H](C)[C@H]2[C@H](C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)C5=CC[C@]24C)N3C1,405.58,4.9,32.84,0,3,0,0,0.42,Pseudoalkaloids,Alkaloids,False,-6.924,-10.27,157537,-0.2792132,6.784225,-8.597,30,0.2308,0.3423333333333333,0.28656666666666664
CNP0285228.1,CC1=C[C@H]2[C@@H]([C@@H](C3=C(CCN(C)C)C4=CC=CC=C4N3)[C@]34CCN(C)[C@]23NC2=CC=CC=C24)C(C)(C)C1,494.73,6.37,34.3,4,3,2,1,0.41,Tryptophan alkaloids,Alkaloids,False,-7.301,-9.428,231582,4.212414,7.7182837,-8.3645,37,0.19732432432432434,0.2548108108108108,0.22606756756756757
CNP0286847.2,C=C1C[C@H](O)[C@@H]2C(C)(C)[C@H](Cl)[C@@H](Cl)C[C@@]2(C)[C@@H]1C[C@@H](O)[C@@H]1CC(=O)NC1=O,418.36,2.6,86.63,3,4,3,0,0.37,Diterpenoids,Terpenoids,False,-6.373,-9.164,27976,-0.050727144,6.397615,-7.7684999999999995,27,0.23603703703703705,0.3394074074074074,0.2877222222222222
CNP0262288.1,C=C1C[C@]23C[C@@]1(O)CC[C@H]2C1=CC2=C(OC=C2C(=O)O)C(C)=C1[C@@H]3C(=O)O,368.39,3.57,107.97,2,4,3,0,0.7,Diterpenoids,Terpenoids,False,-7.048,-8.511,75390,0.79855424,7.025832,-7.7795,27,0.261037037037037,0.3152222222222222,0.2881296296296296
CNP0071334.1,CC(C)C1=C[C@H]2C[C@]3(C(=O)O)[C@@H]4CC[C@@H](C)[C@H]4C[C@@]2(CO)[C@]13C(=O)O,348.44,2.79,94.83,4,3,3,0,0.68,Diterpenoids,Terpenoids,False,-4.763,-7.361,96168,0.19422539,6.115933,-6.061999999999999,25,0.19052,0.29444,0.24247999999999997
CNP0416314.1,C=C(C)[C@@H](CC=C(C)C)C[C@@H]1[C@H](O)[C@@H](CC=C(C)C)[C@H](O)[C@H]2C(=O)[C@H](O)[C@@H](C3=CC=C(O)C=C3O)O[C@@H]12,514.66,4.35,127.45,8,7,5,1,0.33,Meroterpenoids,Terpenoids,False,-6.647,-7.872,67880,2.0366917,7.039819,-7.2595,37,0.17964864864864866,0.21275675675675676,0.1962027027027027
CNP0334842.0,COC1=CC=CC=C1N1CCN(CCCNC2=CC(=O)N(C)C(=O)N2C)CC1,387.48,0.72,71.74,7,8,1,0,0.71,Tryptophan alkaloids,Alkaloids,False,-5.909,-7.724,156784,3.132109,7.2978697,-6.8165,28,0.21103571428571427,0.27585714285714286,0.24344642857142856
CNP0531900.0,CC1CC2(CC(C)C3C(CC4(C)C5CCC6C(C)(C)OCC(=O)C7OOC(CC34C)C5CC76O)O2)OC1=O,532.67,3.97,100.52,0,8,1,1,0.37,Triterpenoids,Terpenoids,False,-8.303,-10.12,224183,-0.12720047,7.0527663,-9.211500000000001,38,0.21850000000000003,0.2663157894736842,0.2424078947368421
CNP0461824.1,CC[C@@]1(O)C(=O)OCC2=C(O)N3CC4=CC5=C(CN(C)C)C(=O)C=CC5=NC4=C3C=C21,421.45,-0.28,103.2,3,8,2,0,0.64,Tryptophan alkaloids,Alkaloids,False,-6.616,-9.021,239892,3.0409677,6.4940486,-7.8185,31,0.21341935483870966,0.29100000000000004,0.25220967741935485
CNP0515354.1,O=C([O-])C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)=C1,335.2,-2.93,160.46,5,7,4,0,0.33,Nicotinic acid alkaloids,Alkaloids,False,-5.586,-7.144,41891,3.9129784,6.5418897,-6.365,22,0.2539090909090909,0.32472727272727275,0.2893181818181818
CNP0511550.1,C=C(C)C1=C(O)C2=C(C(O)=C1OC)[C@@]1(C)CCC(=O)C(C)(C)C1=C(O)C2=O,372.42,3.79,104.06,2,6,3,0,0.68,Diterpenoids,Terpenoids,False,-6.403,-8.228,51261,1.5639777,7.7322693,-7.3155,27,0.23714814814814814,0.30474074074074076,0.27094444444444443
CNP0306676.1,COC1=C2[C@@H]3CC4=CC(OC)=C(O)C=C4[C@]2(CCN3)C[C@H](O)[C@@H]1O,333.38,0.58,91.18,2,6,4,0,0.63,Tyrosine alkaloids,Alkaloids,False,-5.667,-7.881,83751,2.706981,7.864636,-6.774,24,0.236125,0.32837500000000003,0.28225
CNP0556220.1,CC1=C(CC2=CC=CC=C2)N=NC(N2CCN(C3=CN=C(C(C)(C)O)C=N3)[C@H](C)C2)=C1C,432.57,3.42,78.27,5,7,1,0,0.66,Tetramate alkaloids,Alkaloids,False,-7.118,-9.349,156910,3.7137015,6.453741,-8.2335,32,0.2224375,0.29215625,0.257296875
CNP0501212.0,CC1=NC=CN1C1=CC(N2CCC3(CC2)OCCO3)=NC2=CC=NN12,340.39,1.57,69.71,2,8,0,0,0.71,Tryptophan alkaloids,Alkaloids,False,-6.869,-8.97,105825,3.6931756,5.9448137,-7.9195,25,0.27476,0.3588,0.31678
CNP0481338.0,CCC1=C(C)NC(=O)C(N(C)CCOC)=C1CC1=CC=CC(C)=C1,328.46,3.23,45.33,7,3,1,0,0.85,Tryptophan alkaloids,Alkaloids,False,-6.228,-7.218,142558,3.9410841,5.9329286,-6.723,24,0.2595,0.30075,0.280125
CNP0571460.1,[C-]#[N+]C(C)(C)[C@@H]1CC[C@](C)([C@H]2CC[C@@](C)(N=C=S)[C@H]3CC[C@](C)([N+]#[C-])[C@@H](O)[C@@H]32)O1,415.6,4.96,50.54,3,4,1,0,0.4,Diterpenoids,Terpenoids,False,-5.195,-7.478,209844,-0.28559998,6.15426,-6.3365,29,0.17913793103448278,0.2578620689655172,0.2185
CNP0589762.1,C/C=C1/C(O)OC=C2C(=O)OC3CC(C(C)C)C(COC(=O)CC21)C3C,364.44,2.57,82.06,1,6,1,0,0.57,Monoterpenoids,Terpenoids,False,-6.74,-9.373,230250,0.54462415,5.8516335,-8.0565,26,0.25923076923076926,0.3605,0.3098653846153846
CNP0183457.0,COC1=CC=CC2=C1NC=C2C(C#N)(SC)SC,278.4,3.58,48.81,4,4,1,0,0.87,Tryptophan alkaloids,Alkaloids,False,-5.151,-6.29,93028,3.2806592,7.8072286,-5.7204999999999995,18,0.2861666666666667,0.34944444444444445,0.31780555555555556
CNP0313806.1,CC1=COC2=C1[C@@H](OC(=O)C(C)C)[C@@]1(C)[C@@H](C)C=C[C@@H]3O[C@@]31C2=O,330.38,3.37,69.04,2,5,0,0,0.47,Sesquiterpenoids,Terpenoids,False,-5.779,-8.058,119951,0.9369161,7.0014167,-6.9185,24,0.24079166666666665,0.33575,0.2882708333333333
CNP0444707.0,CC1(C)CCC=C(C2=CC=C(C(=O)O)CC2)C1,232.32,3.85,37.3,2,1,1,0,0.78,Sesquiterpenoids,Terpenoids,False,-6.12,-7.717,132882,0.18743362,6.104663,-6.9185,17,0.36,0.45394117647058824,0.4069705882352941
CNP0586031.1,CC[C@@]12CC(C(=O)OC)=C3NC4=CC(OC)=C(OOC)C=C4[C@@]34CCN(C[C@@H]3O[C@@H]31)[C@@H]24,428.49,2.38,81.79,5,8,1,0,0.33,Tryptophan alkaloids,Alkaloids,False,-5.913,-8.585,161306,2.8584018,7.900115,-7.2490000000000006,31,0.19074193548387097,0.2769354838709678,0.23383870967741938
CNP0573009.0,CC(C)(O)CCCCCC(=O)C1=CN=C(N)N1,239.32,1.9,92.0,7,4,3,0,0.5,Histidine alkaloids,Alkaloids,False,-5.349,-6.299,238335,3.1845856,4.326793,-5.824,17,0.31464705882352945,0.3705294117647059,0.34258823529411764
CNP0328423.1,O=C1O[C@@H]2[C@H]3[C@H](CO)CC[C@H]3[C@]3(CC[C@H]2[C@@]1(O)CO)CO3,298.33,-0.55,99.52,2,6,3,0,0.47,Sesquiterpenoids,Terpenoids,False,-5.751,-7.095,96709,0.47939968,6.4051795,-6.423,21,0.27385714285714285,0.33785714285714286,0.3058571428571428
CNP0211949.1,CC(C)=C(C)C1=CC(C/C(O)=C(\C)C(=O)C(C)C)=CC(C(C)C)=C1,328.5,6.22,37.3,6,2,1,1,0.5,Monoterpenoids,Terpenoids,False,-6.184,-8.379,164432,3.246801,4.77975,-7.281499999999999,24,0.25766666666666665,0.34912499999999996,0.3033958333333333
CNP0428852.0,C=C1C=C(C)C2=CC3=C(NC(=O)C=C3C)C(O)=C2N1C,268.32,2.91,56.33,0,3,2,0,0.77,Tryptophan alkaloids,Alkaloids,False,-6.481,-8.414,214603,4.2344556,5.3171477,-7.4475,20,0.32405,0.42069999999999996,0.372375
CNP0213225.1,ClC1=CC=C2C(=N1)O[C@@]13CC[C@@H]1NC[C@@H]23,222.67,1.72,34.15,0,3,1,0,0.68,Nicotinic acid alkaloids,Alkaloids,False,-5.782,-6.632,219556,3.562357,7.0283895,-6.207,15,0.3854666666666667,0.4421333333333333,0.4138
CNP0491966.1,COC(=O)[C@H]1C(=O)CC(C)(C)C2=C3O[C@@]45COC=C4[C@H]4C=C(O)[C@@H]6C(=CC=C[C@@H]6C(=O)OC)[C@H]4O[C@H]5C3=CC(O)=C21,562.57,3.36,137.82,2,10,2,1,0.41,Meroterpenoids,Terpenoids,False,-7.794,-7.955,216691,1.1931182,7.551831,-7.874499999999999,41,0.19009756097560976,0.19402439024390244,0.1920609756097561
CNP0360209.0,O=C1C=CC(=C(C2=CC=C(O)C=C2)C2=CC=CC=C2S(=O)(=O)OC2=CC=CC=C2)C=C1,430.48,4.66,80.67,5,5,1,0,0.6,Flavonoids,Flavonoids,False,-7.171,-9.847,37316,4.3565245,6.934433,-8.509,31,0.23132258064516129,0.31764516129032255,0.2744838709677419
CNP0325789.1,C/C(C=O)=C\C=C\[C@]1(C)C=CC2=CC(O)=CC=C2O1,256.3,3.26,46.53,3,3,1,0,0.51,Meroterpenoids,Terpenoids,False,-6.502,-7.616,63538,2.020348,7.275827,-7.058999999999999,19,0.34221052631578947,0.4008421052631579,0.3715263157894737
CNP0033628.0,CN(C)CCSC1=CC2=NC3=CC=C(O)C=C3C3=C2C(=NCC3)C(O)=C1,367.47,3.38,68.95,4,6,2,0,0.87,Tyrosine alkaloids,Alkaloids,False,-6.421,-7.998,123373,3.5698621,5.810192,-7.2095,26,0.24696153846153848,0.3076153846153846,0.27728846153846154
CNP0308481.1,CC1(C)C[C@@H](O)C[C@]2(C)[C@@H]1[C@H](O)C[C@@]13C[C@@H](CC[C@H]12)[C@H](O)C3,308.46,2.72,60.69,0,3,3,0,0.64,Diterpenoids,Terpenoids,False,-5.934,-7.572,169115,-0.62889785,6.2842126,-6.753,22,0.26972727272727276,0.3441818181818182,0.3069545454545455
CNP0002810.0,CCC(C)C1N=C(C)C(C)S1,171.31,2.95,12.36,2,2,0,0,0.62,Monoterpenoids,Terpenoids,False,-4.588,-5.047,3370,1.4826727,4.135768,-4.8175,11,0.4170909090909091,0.4588181818181818,0.4379545454545455
CNP0048666.3,CC1=C(C2=CC=CC=C2)C2=CC=CC3=C2N1[C@H](C)[C@@H]3C,261.37,5.29,4.93,1,1,0,1,0.56,Tryptophan alkaloids,Alkaloids,False,-6.939,-8.917,4083,4.8782325,7.328573,-7.928,20,0.34695,0.44584999999999997,0.3964
CNP0354631.2,CN[C@H](C(=O)O[C@@H]1CC[C@@](C)(/C=C/C2=CC=C3NC(=O)[C@@H](OC)[C@](O)(C4=CC=CC=C4)C3=C2O)C[C@@H]1C)C(C)C,550.7,4.59,117.12,8,7,4,1,0.36,Tryptophan alkaloids,Alkaloids,False,-7.042,-8.85,5720,1.5084774,7.560397,-7.946,40,0.17604999999999998,0.22125,0.19865
CNP0010697.1,CCCC1=NN=C([C@H]2CCN(C3CCN(C)CC3)C2)O1,278.4,1.91,45.4,4,5,0,0,0.84,Lysine alkaloids,Alkaloids,False,-5.821,-7.414,10959,1.5480725,4.956978,-6.6175,20,0.29105,0.3707,0.330875
CNP0382681.1,CC1=CC[C@]2(C(C)=CC=C(Br)C2(C)C)[C@@H](O)C1,297.24,4.34,20.23,0,1,1,0,0.66,Sesquiterpenoids,Terpenoids,False,-4.697,-7.619,19487,0.17655048,6.000601,-6.1579999999999995,17,0.2762941176470588,0.4481764705882353,0.36223529411764704
CNP0569949.1,CCN1C2=CC=CC=C2C2=CC(/C=C/C34N=C(O)CCN3C3=CC=CC=C3C4(C)C)=CC=C21,435.57,6.68,40.76,3,3,1,1,0.39,Tryptophan alkaloids,Alkaloids,False,-8.051,-10.67,126824,4.1975765,7.511524,-9.3605,33,0.24396969696969698,0.3233333333333333,0.28365151515151515
CNP0269120.1,CC1=C2C[C@H](C(C)(C)O)CC[C@@]2(C)CC/C1=N\N1CCCCCC1,332.53,4.91,35.83,2,3,1,0,0.78,Sesquiterpenoids,Terpenoids,False,-6.751,-8.843,227521,0.98031723,5.132463,-7.797000000000001,24,0.28129166666666666,0.36845833333333333,0.324875
CNP0541308.0,O=[N+]([O-])C1=CC=CC=C1C[N+]1=CC=CC=C1C1=CC=CC=N1,292.32,2.99,59.91,4,3,0,0,0.42,Nicotinic acid alkaloids,Alkaloids,False,-6.15,-8.16,260811,5.1702995,6.488907,-7.155,22,0.27954545454545454,0.3709090909090909,0.3252272727272727
CNP0099605.1,C[C@]1([C@H](O)CO)[C@H]2CC[C@@]3(C)[C@]45CC[C@@H]6CC[C@]78CCC#C[C@H](O)[C@@](CC7)([C@@H](O)C4)C6(C8)C5=CC(=O)[C@@]34CC[C@H](C[C@@]24C)[C@@H]1O,618.86,4.69,118.22,2,6,5,1,0.29,Diterpenoids,Terpenoids,False,-6.942,-7.853,128419,-0.18520711,6.6523447,-7.3975,45,0.15426666666666666,0.17451111111111112,0.1643888888888889
CNP0344800.1,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3[C@@H](O)C=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,574.71,2.47,158.43,5,9,4,1,0.22,Triterpenoids,Terpenoids,False,-6.88,-9.334,265505,0.36214116,6.592299,-8.107,41,0.1678048780487805,0.22765853658536583,0.19773170731707318
CNP0440027.1,C[C@H](N)/C=N/C1=CC=C(CC2=CC=C(/N=C/C(N)N)C=C2)C=C1,309.42,2.27,102.78,6,5,3,0,0.56,Nicotinic acid alkaloids,Alkaloids,False,-6.031,-7.736,149472,3.4884114,5.0233264,-6.8835,23,0.2622173913043478,0.3363478260869565,0.29928260869565215
CNP0316701.0,CCC1=CC(CC2=CC(CC)=CC(C(C)(C)C)=C2O)=C(O)C(C(C)(C)C)=C1,368.56,6.41,40.46,4,2,2,1,0.65,Flavonoids,Flavonoids,False,-6.871,-8.182,232964,3.5983338,4.997117,-7.5265,27,0.2544814814814815,0.30303703703703705,0.27875925925925926
CNP0287953.1,C=C[C@@]1(C)[C@H](Cl)C[C@H]2C(=C3C(=O)NC4=CC=CC(=C34)C2(C)C)[C@H]1C#N,352.87,4.64,52.89,1,2,1,0,0.59,Tryptophan alkaloids,Alkaloids,False,-6.286,-7.974,143707,4.1832867,7.699145,-7.13,25,0.25144,0.31896,0.2852
CNP0494509.0,CC(=O)NC1=C2N=C[NH+](C(C)=O)C2=NC(=O)[NH+]1C,251.25,-3.19,96.84,1,4,3,0,0.46,Peptide alkaloids,Alkaloids,False,-5.619,-6.576,2286,4.2977357,4.12698,-6.0975,18,0.31216666666666665,0.3653333333333333,0.33875
CNP0290200.1,C[C@@H](O)C[C@H]1O[C@@H]1/C=C/C=C/C1=CC2=C(Cl)C(O)=CC(O)=C2C(=O)O1,364.78,2.97,103.43,5,6,3,0,0.56,Coumarins,Phenolics,False,-6.765,-8.151,3492,2.2204835,7.2081456,-7.458,25,0.2706,0.32604,0.29832000000000003
CNP0203720.7,CC1C/C(=C\CC(CC(N)=O)CC(=O)O)C(=O)C(C)C1,281.35,1.9,97.46,6,3,2,0,0.73,Peptide alkaloids,Alkaloids,False,-5.655,-6.79,20358,2.065553,5.763367,-6.2225,20,0.28275,0.3395,0.311125
CNP0340804.1,COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C,310.48,5.06,35.53,10,3,0,1,0.32,Sesquiterpenoids,Terpenoids,False,-4.79,-6.832,31095,2.6630785,3.9265003,-5.811,22,0.21772727272727274,0.3105454545454545,0.2641363636363636
CNP0563770.0,COC1=CC(C)=CC2=[N+]3CCCCN3C=C12,217.29,2.04,18.04,1,2,0,0,0.67,Lysine alkaloids,Alkaloids,False,-5.641,-6.735,234311,3.377331,7.851089,-6.188000000000001,16,0.3525625,0.4209375,0.38675000000000004
CNP0368255.0,COOC1=CC2C(C)C2C1,140.18,1.73,18.46,2,2,0,0,0.43,Monoterpenoids,Terpenoids,False,-4.362,-4.832,237219,0.7558323,5.0652966,-4.5969999999999995,10,0.43620000000000003,0.48319999999999996,0.4597
CNP0556728.0,CC(=O)N1CCC2(CC1)OC(=O)C(C)=C2C(=O)NCCN(CC(C)C)CC(C)C,407.56,1.97,78.95,8,5,1,0,0.62,Ornithine alkaloids,Alkaloids,False,-5.537,-7.658,8671,1.8525991,5.864169,-6.5975,29,0.1909310344827586,0.2640689655172414,0.2275
CNP0568961.0,C[N+]1(C)CCC2=CNC3=C2C1=C(OS(=O)O)C=C3,267.33,1.81,62.32,2,2,2,0,0.64,Tryptophan alkaloids,Alkaloids,False,-5.768,-6.917,29393,3.2267342,7.2095666,-6.342499999999999,18,0.3204444444444444,0.3842777777777778,0.3523611111111111
CNP0334448.1,C[C@](O)(CO)C1=CC2=C3O[C@H]4C5=CC=C(O)C=C5OC[C@H]4C3=CC=C2O1,354.36,2.95,92.29,2,6,3,0,0.66,Isoflavonoids,Flavonoids,False,-7.06,-9.389,100088,2.5875525,7.3387656,-8.224499999999999,26,0.2715384615384615,0.3611153846153846,0.31632692307692306
CNP0609092.1,CC[C@H](NC1=NC=NC2=C1NC=N2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,415.43,3.75,101.38,5,7,2,0,0.45,Anthranilic acid alkaloids,Alkaloids,False,-7.191,-9.058,119669,4.521898,6.5682154,-8.1245,31,0.23196774193548386,0.29219354838709677,0.2620806451612903
CNP0122260.0,C=CC(CO)C(CCO)CC1=NC=CC2=C1NC1=CC=C(O)C=C12,326.4,2.76,89.37,7,4,4,0,0.5,Tryptophan alkaloids,Alkaloids,False,-5.858,-7.599,144560,3.7657766,5.56978,-6.7285,24,0.24408333333333332,0.316625,0.2803541666666667
CNP0499309.0,N#CC1=CC=C(C(=O)N2CC3(CC(=O)N(CC4CC4)O3)C2)C=C1,311.34,1.33,73.64,3,4,0,0,0.84,Lysine alkaloids,Alkaloids,False,-5.825,-7.491,243741,1.1457336,5.473917,-6.6579999999999995,23,0.2532608695652174,0.32569565217391305,0.2894782608695652
CNP0015312.1,CC1=CC=C2C(=C1)N=C1COC[C@H](CN(CC3=CN(C)N=C3)CC3=CN(C)N=C3)N12,405.51,2.59,65.93,6,8,0,0,0.49,Tryptophan alkaloids,Alkaloids,False,-6.7,-8.1,250894,3.9468033,5.907715,-7.4,30,0.22333333333333333,0.26999999999999996,0.24666666666666665
CNP0293150.1,C/C(=C\C1=CSC(C)=N1)[C@@H](O)C/C=C\CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)C,407.62,5.19,70.42,12,5,2,1,0.37,Serine alkaloids,Alkaloids,False,-5.512,-7.47,1381,2.85393,4.33616,-6.491,28,0.19685714285714284,0.2667857142857143,0.23182142857142857
CNP0482120.0,O=C1C=COO1,86.05,0.23,43.35,0,3,0,0,0.42,Coumarins,Phenolics,False,-3.204,-3.574,1704,4.936062,5.3312736,-3.3890000000000002,6,0.534,0.5956666666666667,0.5648333333333333
CNP0374284.1,O=C1NC(=O)[C@H]2[C@@H]1[C@@H](C(=O)C1=CC=CC=C1)N1C=CC3=CC=CC=C3[C@H]21,344.37,2.17,66.48,2,4,1,0,0.67,Peptide alkaloids,Alkaloids,False,-7.595,-8.991,42294,4.4676485,7.46385,-8.293,26,0.2921153846153846,0.3458076923076923,0.31896153846153846
CNP0562598.1,CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@@H]1C(=O)[C@@H](O)[C@]1(C)[C@@H]3CC[C@@]2(C)[C@H](C3=CC[O+]=C3CCC3CCC(C4=NC=NC4)CC3)OC(=O)[C@H]3O[C@@]312,663.79,3.26,147.68,5,10,1,1,0.27,Triterpenoids,Terpenoids,False,-6.935,-10.52,67950,-0.022190297,7.409255,-8.7275,48,0.14447916666666666,0.21916666666666665,0.18182291666666667
CNP0145902.1,CCN/C=C1/CCCCC1=O,153.22,1.62,29.1,2,2,1,0,0.61,Monoterpenoids,Terpenoids,False,-4.715,-5.33,82021,1.7065928,4.9013195,-5.0225,11,0.42863636363636365,0.48454545454545456,0.4565909090909091
CNP0609015.1,N=C1CC23[C@@H](N1)[C@@H](CC(O)(O)NS(=O)(=O)O)N(O)C(=N)N2N=CC3(O)O,395.35,-4.52,246.12,4,10,10,1,0.16,Guanidine alkaloids,Alkaloids,False,-6.119,-7.615,116967,3.539932,3.8590956,-6.867,26,0.23534615384615384,0.2928846153846154,0.26411538461538464
CNP0349605.0,O=C1C=CC2=C1NC=NN2,135.13,-0.18,61.54,0,2,2,0,0.53,Anthranilic acid alkaloids,Alkaloids,False,-4.755,-5.0,157259,5.1861672,4.8956604,-4.8774999999999995,10,0.4755,0.5,0.48775
CNP0085480.0,C1=CC2=CC3=NC(=CC4=CC=C(C=C5CCC(=N5)C=C1N2)N4)CC3,314.39,3.89,57.36,0,2,2,0,0.66,Tryptophan alkaloids,Alkaloids,False,-6.817,-7.56,263206,4.9917874,5.291218,-7.1884999999999994,24,0.2840416666666667,0.315,0.29952083333333335
CNP0389872.0,NC1=CN=C2ON=CC=C21,135.13,0.76,64.94,0,4,1,0,0.58,Nicotinic acid alkaloids,Alkaloids,False,-4.554,-4.854,263909,5.486927,5.230152,-4.704000000000001,10,0.4554,0.4854,0.47040000000000004
